25.6,16.9,28.0,06.1,33.9,-26242407,-48640960

25.9,15.7,28.2,06.0,31.9,-26242422,-48640956

25.8,15.7,28.1,05.5,33.1,-26242437,-48640953

25.5,15.4,29.2,05.8,31.9,-26242451,-48640950

25.8,15.6,28.1,05.2,31.9,-26242466,-48640948

25.9,15.8,28.4,05.5,31.9,-26242481,-48640945

25.6,15.8,28.3,05.5,32.2,-26242510,-48640942

25.8,15.7,28.2,04.6,32.2,-26242525,-48640940

25.9,15.8,28.4,06.0,32.6,-26242539,-48640938

25.6,15.5,28.1,05.3,32.7,-26242554,-48640936

25.8,15.6,28.2,05.6,33.4,-26242570,-48640934

25.7,15.9,28.4,06.3,33.6,-26242585,-48640931

25.7,15.6,28.1,05.7,33.3,-26242600,-48640929

25.9,15.9,28.2,05.8,32.6,-26242615,-48640927

25.6,15.7,28.1,05.1,32.5,-26242630,-48640926

25.9,15.8,28.1,05.1,32.5,-26242646,-48640926

26.0,15.9,28.3,04.7,32.3,-26242661,-48640926

27.1,15.6,28.1,05.9,32.3,-26242676,-48640927

25.8,15.7,28.1,04.8,32.4,-26242705,-48640928

26.0,15.9,28.1,05.8,32.4,-26242720,-48640929

25.5,15.6,28.1,05.5,32.8,-26242736,-48640931

25.7,15.6,28.0,05.8,32.3,-26242751,-48640932

26.0,15.9,28.3,04.9,32.5,-26242766,-48640934

25.7,15.5,27.9,04.8,32.7,-26242781,-48640936

26.0,15.9,28.2,05.5,32.2,-26242796,-48640938

25.8,16.0,28.2,05.3,31.7,-26242811,-48640940

25.7,15.6,28.0,04.6,32.0,-26242825,-48640942

26.0,15.9,28.2,04.9,31.6,-26242840,-48640944

25.8,15.8,28.2,04.9,31.6,-26242854,-48640945

25.6,15.6,27.8,05.4,33.0,-26242885,-48640947

25.9,15.8,28.1,04.9,32.9,-26242900,-48640948

26.1,16.1,28.7,05.5,32.2,-26242915,-48640950

25.7,15.6,28.3,05.0,34.0,-26242931,-48640951

26.0,15.9,28.5,04.0,35.6,-26242947,-48640954

26.9,15.6,28.3,05.0,34.2,-26242963,-48640957

25.9,15.8,28.4,04.0,32.1,-26242978,-48640960

26.1,16.1,28.6,05.0,30.8,-26242992,-48640964

25.6,16.6,28.2,04.9,33.0,-26243007,-48640968

25.9,15.8,28.4,04.8,35.5,-26243023,-48640972

26.2,16.3,28.8,04.9,35.5,-26243038,-48640976

26.0,16.0,28.7,04.1,32.3,-26243068,-48640982

26.2,16.4,29.0,04.9,33.2,-26243083,-48640986

26.4,16.7,29.3,05.7,33.8,-26243098,-48640990

26.2,16.5,29.3,05.0,33.9,-26243113,-48640994

26.4,16.8,29.3,04.9,33.7,-26243128,-48640999

26.2,16.8,29.3,05.8,32.8,-26243143,-48641004

26.1,16.4,29.0,06.0,32.7,-26243158,-48641008

26.3,16.7,29.2,05.7,33.5,-26243173,-48641012

26.1,16.4,29.2,05.7,34.1,-26243188,-48641017

26.2,16.6,29.1,05.0,33.1,-26243203,-48641021

26.3,16.7,28.9,05.0,33.1,-26243217,-48641026

24.5,13.6,26.8,04.1,33.1,-26243246,-48641038

26.0,16.3,28.6,04.9,32.4,-26243260,-48641045

26.3,16.7,28.8,05.8,32.0,-26243274,-48641050

26.2,16.5,28.7,05.0,31.9,-26243288,-48641055

25.9,16.1,29.3,05.0,32.7,-26243302,-48641060

26.2,16.5,28.7,04.4,34.3,-26243317,-48641065

26.0,17.7,28.5,05.0,34.2,-26243332,-48641070

26.2,16.6,28.9,04.2,33.7,-26243347,-48641077

26.3,16.8,29.0,05.0,32.9,-26243362,-48641083

26.1,16.5,30.0,05.5,33.0,-26243376,-48641089

26.3,16.8,28.9,05.8,33.0,-26243391,-48641095

26.5,17.0,29.2,04.2,33.9,-26243421,-48641107

26.2,16.6,30.2,05.0,32.8,-26243435,-48641113

26.4,17.0,29.1,05.0,32.0,-26243450,-48641119

26.5,17.1,29.3,05.0,32.6,-26243464,-48641125

26.2,16.6,28.5,05.9,33.7,-26243478,-48641132

26.5,16.9,29.2,05.1,33.8,-26243493,-48641138

26.2,16.9,29.5,04.9,32.3,-26243507,-48641143

26.4,16.9,29.4,05.0,32.5,-26243521,-48641149

26.6,17.3,29.7,05.1,33.1,-26243536,-48641155

26.2,16.9,29.4,04.2,32.7,-26243550,-48641161

26.5,17.1,29.6,04.9,33.9,-26243565,-48641166

26.5,17.0,29.5,05.2,33.9,-26243581,-48641172

26.2,16.7,29.2,04.3,33.8,-26243613,-48641181

26.1,16.5,30.7,05.0,34.7,-26243629,-48641186

26.3,16.6,29.1,05.2,34.1,-26243644,-48641192

26.0,16.2,28.8,04.1,33.9,-26243659,-48641198

26.0,16.2,28.8,05.2,33.0,-26243674,-48641205

26.1,16.3,28.9,05.2,34.6,-26243688,-48641212

25.8,15.9,28.6,05.2,35.4,-26243703,-48641220

26.2,16.5,29.0,05.2,35.1,-26243717,-48641230

26.0,16.5,29.0,04.6,33.1,-26243730,-48641240

26.1,16.3,28.8,05.1,32.8,-26243741,-48641251

26.4,16.6,29.1,05.1,32.8,-26243753,-48641262

26.3,16.6,29.1,05.2,35.1,-26243775,-48641289

25.9,16.1,30.2,05.2,33.9,-26243784,-48641303

26.0,16.2,29.1,05.2,33.9,-26243791,-48641319

25.9,16.1,29.1,05.1,35.2,-26243797,-48641335

25.7,15.6,28.7,05.1,34.3,-26243801,-48641352

25.9,15.9,28.9,06.0,34.8,-26243803,-48641370

27.5,15.6,28.7,05.9,34.8,-26243803,-48641388

25.8,15.7,28.7,05.2,36.6,-26243802,-48641405

25.9,15.9,28.9,05.2,36.3,-26243798,-48641423

25.6,17.5,28.6,05.3,36.7,-26243794,-48641440

25.7,15.5,28.6,05.2,36.7,-26243789,-48641457

26.0,15.9,28.8,05.2,38.3,-26243778,-48641493

25.1,15.5,28.7,05.0,38.1,-26243773,-48641511

25.7,15.7,28.7,06.0,38.9,-26243767,-48641529

26.0,15.9,28.9,05.3,39.3,-26243761,-48641547

25.6,15.7,28.7,05.3,39.4,-26243755,-48641566

26.0,15.8,28.7,05.0,39.5,-26243749,-48641585

25.8,15.7,28.7,05.2,40.1,-26243743,-48641604

25.7,15.5,28.6,05.3,40.1,-26243737,-48641623

26.0,15.9,28.8,05.2,39.9,-26243730,-48641642

25.7,15.7,29.2,05.2,40.1,-26243724,-48641661

25.6,17.5,28.9,05.2,40.1,-26243718,-48641680

25.9,15.7,29.1,05.5,40.4,-26243703,-48641718

25.8,15.8,29.2,05.2,40.7,-26243695,-48641737

25.7,15.6,29.0,05.6,41.0,-26243686,-48641755

25.9,15.9,29.2,05.2,41.0,-26243677,-48641774

25.6,15.6,29.1,05.1,41.7,-26243666,-48641792

25.8,15.7,29.2,04.4,41.5,-26243655,-48641809

26.0,15.9,29.3,05.2,41.1,-26243644,-48641827

25.6,16.6,28.7,05.3,41.8,-26243633,-48641844

25.9,15.7,29.1,05.3,41.5,-26243622,-48641862

25.9,15.9,29.4,05.3,41.8,-26243611,-48641879

25.7,15.6,30.3,05.3,41.8,-26243600,-48641897

25.7,15.5,29.0,05.5,41.7,-26243574,-48641929

26.0,15.9,29.3,05.3,40.9,-26243561,-48641945

25.5,15.7,29.1,06.2,41.0,-26243549,-48641961

25.8,15.7,29.1,05.3,40.3,-26243537,-48641977

25.8,15.7,29.2,06.0,40.3,-26243525,-48641993

25.7,15.6,29.5,05.3,40.8,-26243514,-48642010

25.9,15.9,29.6,05.9,40.2,-26243503,-48642027

25.6,15.6,29.6,04.5,40.0,-26243491,-48642043

25.6,15.5,29.3,05.4,40.0,-26243480,-48642060

25.9,15.8,29.6,05.4,39.2,-26243470,-48642076

25.5,15.6,29.5,05.4,38.3,-26243461,-48642093

25.7,15.6,29.4,05.2,38.3,-26243452,-48642110

25.9,15.9,29.6,05.3,37.2,-26243436,-48642144

25.6,15.8,29.6,05.4,37.4,-26243430,-48642162

25.7,15.6,29.3,05.6,37.9,-26243423,-48642179

25.9,15.8,29.5,05.4,38.4,-26243415,-48642197

25.5,15.4,29.3,05.5,39.8,-26243404,-48642214

25.9,15.8,29.6,06.2,38.3,-26243395,-48642231

25.8,15.9,29.6,06.3,37.8,-26243388,-48642249

25.5,15.4,29.9,05.4,37.4,-26243381,-48642267

25.9,15.8,29.6,05.5,38.0,-26243374,-48642285

25.7,15.8,29.7,05.3,38.6,-26243367,-48642303

25.6,15.4,29.4,04.9,38.6,-26243360,-48642321

25.8,15.8,29.5,05.5,37.7,-26243345,-48642356

25.7,15.8,29.4,05.4,37.6,-26243338,-48642374

25.6,15.6,30.9,04.7,37.8,-26243331,-48642392

25.9,15.8,29.3,05.5,38.4,-26243324,-48642410

25.8,15.8,29.3,06.2,38.8,-26243318,-48642428

25.8,15.6,29.1,05.3,39.0,-26243310,-48642446

25.9,15.9,29.3,05.4,38.6,-26243300,-48642463

25.4,15.6,29.1,05.5,40.4,-26243289,-48642480

25.9,15.9,29.3,05.4,40.0,-26243277,-48642495

26.0,16.2,29.6,05.5,41.6,-26243263,-48642510

25.8,16.0,29.5,05.5,41.6,-26243248,-48642522

25.7,15.8,29.4,06.4,42.5,-26243211,-48642538

26.1,16.2,29.6,05.5,42.3,-26243191,-48642542

26.2,15.7,29.3,05.5,42.6,-26243171,-48642543

25.7,16.1,28.5,05.5,43.5,-26243150,-48642541

26.0,16.0,29.3,05.3,43.3,-26243130,-48642539

25.6,15.5,29.2,05.5,44.3,-26243110,-48642535

25.8,15.9,29.3,05.1,46.1,-26243089,-48642530

25.8,15.9,29.3,05.5,46.7,-26243068,-48642525

25.7,15.6,29.5,05.3,48.6,-26243046,-48642520

25.9,15.9,29.7,05.5,49.0,-26243023,-48642515

26.0,15.9,29.6,05.6,49.0,-26243001,-48642510

26.6,15.7,29.6,05.5,50.1,-26242956,-48642499

26.0,15.9,29.7,05.5,47.3,-26242934,-48642494

25.9,16.0,29.7,04.7,49.0,-26242912,-48642489

25.8,15.8,29.5,05.5,50.1,-26242889,-48642484

25.9,15.9,29.7,05.6,49.7,-26242866,-48642479

25.4,15.8,29.7,05.5,49.0,-26242844,-48642474

25.9,15.9,29.7,05.6,48.9,-26242822,-48642468

25.9,15.9,29.8,05.6,50.0,-26242799,-48642462

25.6,15.6,29.5,04.8,49.9,-26242777,-48642455

25.9,15.9,29.7,05.6,48.4,-26242755,-48642448

26.1,16.1,29.9,06.4,48.4,-26242733,-48642442

25.8,16.0,29.8,06.1,50.2,-26242687,-48642430

25.8,15.7,29.6,05.5,49.5,-26242665,-48642424

26.0,16.1,29.8,05.7,48.7,-26242643,-48642417

26.6,15.6,29.5,05.5,50.9,-26242620,-48642410

25.9,15.8,29.3,05.5,50.6,-26242598,-48642402

25.9,16.2,29.7,05.6,49.3,-26242575,-48642395

25.7,15.7,29.3,06.4,49.8,-26242553,-48642388

26.0,15.9,29.3,06.3,50.8,-26242531,-48642381

25.8,15.8,29.4,06.4,51.0,-26242508,-48642375

25.8,15.8,29.3,06.4,50.6,-26242485,-48642370

25.8,15.8,29.3,05.7,50.0,-26242462,-48642364

26.0,16.1,29.6,04.6,50.0,-26242439,-48642358

25.7,15.8,29.4,05.6,51.9,-26242392,-48642346

26.0,16.0,29.4,05.5,50.0,-26242370,-48642339

25.7,15.9,29.4,05.7,50.8,-26242347,-48642332

25.8,15.7,29.3,05.6,51.2,-26242324,-48642325

26.0,16.1,29.5,05.3,50.6,-26242301,-48642318

25.5,15.5,29.1,05.7,50.6,-26242279,-48642311

26.0,15.9,29.4,05.5,50.2,-26242256,-48642304

26.0,16.1,29.5,05.5,51.1,-26242233,-48642297

25.6,15.6,28.2,05.6,50.5,-26242211,-48642291

25.9,15.9,29.4,05.7,50.3,-26242188,-48642284

26.0,16.1,29.5,05.7,50.3,-26242165,-48642279

25.7,15.7,31.2,05.7,50.9,-26242119,-48642267

25.8,15.8,29.6,04.9,50.3,-26242096,-48642261

25.9,16.0,29.7,05.7,50.9,-26242073,-48642256

25.6,15.6,29.5,05.7,50.7,-26242050,-48642250

25.9,15.8,29.6,05.5,51.5,-26242027,-48642244

25.6,15.9,29.7,05.6,50.9,-26242004,-48642237

25.8,15.8,29.6,05.7,51.0,-26241981,-48642230

26.1,16.0,29.8,05.7,50.9,-26241958,-48642223

25.6,15.8,29.7,05.8,51.4,-26241936,-48642217

25.9,15.9,29.6,05.9,51.3,-26241913,-48642210

26.0,16.1,29.8,05.7,51.3,-26241890,-48642203

25.9,16.1,29.8,06.5,51.6,-26241844,-48642189

25.7,16.5,29.5,06.5,51.6,-26241820,-48642182

26.0,16.2,29.9,04.9,51.1,-26241797,-48642175

25.7,17.9,29.5,05.7,51.0,-26241774,-48642169

25.9,15.9,29.7,05.7,51.3,-26241751,-48642162

26.0,16.1,29.9,05.1,51.6,-26241727,-48642157

25.8,15.8,31.7,06.0,51.7,-26241704,-48642151

26.1,16.2,29.6,08.0,51.4,-26241680,-48642146

26.0,16.2,29.7,05.2,51.3,-26241657,-48642140

25.8,15.8,29.4,05.9,52.2,-26241634,-48642135

26.1,16.2,29.7,05.4,52.2,-26241610,-48642129

26.1,16.3,29.8,05.7,51.8,-26241563,-48642115

26.9,15.8,29.3,05.7,51.9,-26241540,-48642108

26.0,16.2,29.6,05.7,52.2,-26241516,-48642101

25.9,16.2,29.7,05.7,52.1,-26241493,-48642094

25.9,16.0,29.5,05.7,52.4,-26241469,-48642087

26.1,16.3,29.7,06.4,52.4,-26241446,-48642079

25.6,16.0,29.5,06.6,51.6,-26241423,-48642071

26.0,16.1,29.6,06.4,52.3,-26241399,-48642063

26.0,16.1,29.5,06.6,52.1,-26241376,-48642055

27.0,15.6,29.2,07.0,52.5,-26241353,-48642047

25.8,15.8,29.4,06.8,52.5,-26241330,-48642039

26.0,16.1,29.5,06.4,51.8,-26241284,-48642023

25.9,16.0,29.5,07.5,52.6,-26241261,-48642014

25.7,15.7,29.2,05.5,51.3,-26241239,-48642005

26.0,16.1,29.8,05.7,52.5,-26241216,-48641995

27.1,15.6,29.6,07.6,51.7,-26241194,-48641983

26.0,16.1,29.8,05.7,52.1,-26241173,-48641971

25.9,16.1,29.8,06.8,51.1,-26241152,-48641958

25.8,15.8,29.7,05.7,50.5,-26241132,-48641945

26.1,16.2,29.9,05.7,48.3,-26241114,-48641929

25.9,16.1,29.9,05.8,47.6,-26241098,-48641911

25.8,15.9,29.7,07.2,43.9,-26241085,-48641892

25.9,16.0,29.8,05.8,43.9,-26241076,-48641875

25.8,16.1,30.0,05.8,36.7,-26241065,-48641837

25.8,15.9,29.7,07.1,32.9,-26241064,-48641820

26.0,16.1,29.9,05.8,28.7,-26241065,-48641805

26.1,16.3,30.1,07.5,29.3,-26241069,-48641790

25.7,15.8,31.1,06.8,28.7,-26241074,-48641776

26.0,16.1,29.7,05.8,25.9,-26241081,-48641765

25.7,15.7,29.5,05.9,28.1,-26241088,-48641754

25.9,15.9,29.6,07.0,29.4,-26241097,-48641744

25.9,16.1,29.9,05.9,30.1,-26241107,-48641733

25.7,15.9,29.4,07.7,31.4,-26241117,-48641722

25.7,15.8,30.0,06.1,31.4,-26241127,-48641711

25.9,16.1,30.2,06.1,31.4,-26241147,-48641688

25.7,15.9,30.0,06.1,32.3,-26241157,-48641676

25.7,15.7,30.0,07.8,31.3,-26241168,-48641665

25.9,16.0,30.1,06.2,31.5,-26241179,-48641653

25.7,15.7,29.8,08.7,30.8,-26241190,-48641642

25.9,16.0,30.2,08.2,33.2,-26241201,-48641631

25.7,15.9,30.1,08.1,32.3,-26241213,-48641619

25.6,15.6,29.9,07.3,31.9,-26241224,-48641608

25.9,15.9,30.2,07.1,32.4,-26241235,-48641596

25.5,15.8,30.0,08.6,33.8,-26241246,-48641584

25.6,15.7,29.9,06.7,33.8,-26241258,-48641573

25.9,16.0,30.1,08.0,32.0,-26241281,-48641552

25.8,16.0,30.1,06.8,31.3,-26241293,-48641543

25.6,15.5,29.4,09.6,31.8,-26241305,-48641533

26.0,16.1,30.2,06.8,32.2,-26241318,-48641524

27.0,15.6,29.8,07.6,31.9,-26241330,-48641514

25.7,15.8,30.0,07.2,31.2,-26241343,-48641505

26.0,16.1,30.6,06.8,32.1,-26241355,-48641495

25.6,15.6,29.7,06.8,32.7,-26241367,-48641484

25.9,16.0,30.6,07.8,32.7,-26241379,-48641474

25.7,16.0,30.6,07.7,32.6,-26241391,-48641464

25.5,15.8,30.4,08.8,32.6,-26241404,-48641453

25.8,15.8,30.5,07.0,32.7,-26241430,-48641434

25.8,16.0,30.5,08.1,33.0,-26241444,-48641425

27.1,15.7,30.3,07.6,32.6,-26241457,-48641416

25.9,15.9,30.6,07.2,32.5,-26241470,-48641407

25.6,15.9,30.4,08.9,32.8,-26241483,-48641398

25.7,15.8,30.3,07.3,32.9,-26241495,-48641388

25.9,16.0,30.6,07.2,31.8,-26241507,-48641378

25.4,15.7,30.3,07.3,32.5,-26241519,-48641368

25.7,15.8,30.4,10.7,32.8,-26241531,-48641358

25.9,16.0,30.6,07.4,32.6,-26241543,-48641347

27.4,15.6,30.4,10.9,32.6,-26241555,-48641335

25.7,15.8,30.4,09.0,33.3,-26241578,-48641313

26.0,16.2,30.7,07.6,32.7,-26241589,-48641302

27.2,15.7,30.0,08.4,32.0,-26241601,-48641291

25.7,15.8,30.0,09.1,31.7,-26241613,-48641281

25.9,16.1,30.3,07.7,31.9,-26241626,-48641272

25.7,15.6,32.0,07.7,32.1,-26241639,-48641263

25.9,16.0,30.2,07.7,31.9,-26241651,-48641253

25.8,15.9,30.1,09.4,31.9,-26241664,-48641245

25.7,15.7,30.1,07.9,31.5,-26241677,-48641236

26.0,16.0,30.3,09.5,31.7,-26241690,-48641229

25.8,16.0,30.3,09.5,30.9,-26241702,-48641221

25.6,15.5,29.9,08.3,30.9,-26241715,-48641214

25.9,16.0,30.3,09.5,32.0,-26241742,-48641200

25.8,15.8,30.2,08.1,31.6,-26241755,-48641193

25.6,15.6,29.9,08.2,31.1,-26241769,-48641186

25.7,15.7,30.0,10.8,32.2,-26241782,-48641179

25.9,16.1,30.3,12.7,33.2,-26241796,-48641172

25.9,15.9,30.2,08.3,32.4,-26241810,-48641165

26.0,16.2,30.4,10.1,31.1,-26241824,-48641159

26.0,15.7,30.0,09.3,31.7,-26241838,-48641154

25.8,15.8,30.1,10.0,32.3,-26241852,-48641149

26.0,16.0,29.8,10.6,32.8,-26241866,-48641143

25.8,15.6,29.6,09.8,32.8,-26241881,-48641138

25.8,15.9,29.8,09.3,31.8,-26241909,-48641127

26.0,16.0,29.8,08.6,32.8,-26241923,-48641123

25.6,15.6,29.3,09.5,33.2,-26241938,-48641119

25.8,15.8,29.7,08.6,31.9,-26241953,-48641115

25.8,16.0,29.9,09.9,31.6,-26241968,-48641111

25.6,15.6,29.5,09.5,31.4,-26241982,-48641107

26.0,16.0,29.7,09.6,33.4,-26241997,-48641103

25.7,16.0,29.8,09.9,33.2,-26242011,-48641099

25.7,15.7,29.5,09.9,32.2,-26242026,-48641095

26.0,16.0,29.8,08.9,32.2,-26242040,-48641091

25.8,15.9,29.8,09.1,32.2,-26242054,-48641088

25.7,15.7,29.6,10.1,33.3,-26242083,-48641081

25.9,15.9,29.6,09.0,32.6,-26242098,-48641078

25.8,15.9,29.8,09.1,31.8,-26242112,-48641075

25.8,15.8,29.6,09.3,31.7,-26242126,-48641072

25.9,16.0,29.9,10.2,33.0,-26242141,-48641068

25.6,13.6,29.2,09.2,33.0,-26242155,-48641064

25.9,15.9,29.4,09.3,32.5,-26242170,-48641060

25.9,16.0,29.4,09.3,32.3,-26242184,-48641057

25.5,15.4,26.9,09.5,32.6,-26242199,-48641053

25.9,15.9,29.3,09.3,32.9,-26242214,-48641049

25.8,15.9,29.5,10.9,32.9,-26242228,-48641045

23.7,15.6,29.1,11.5,32.0,-26242257,-48641038

25.8,15.8,29.2,09.7,32.3,-26242272,-48641034

25.9,16.1,29.5,09.4,31.9,-26242286,-48641030

25.7,15.6,29.1,09.5,32.2,-26242300,-48641026

25.6,15.7,29.2,11.0,32.1,-26242315,-48641022

25.6,15.8,29.3,10.6,31.7,-26242330,-48641017

25.7,15.7,29.1,10.6,32.0,-26242344,-48641013

25.9,15.9,29.4,09.8,32.4,-26242358,-48641008

25.5,15.7,29.3,09.9,32.1,-26242372,-48641004

25.7,15.7,29.2,10.6,31.8,-26242386,-48640999

26.0,16.1,29.5,11.4,32.2,-26242400,-48640995

25.9,16.0,29.4,11.1,32.2,-26242414,-48640992

25.6,15.6,28.7,10.1,31.9,-26242443,-48640984

25.9,15.9,29.0,10.2,32.1,-26242457,-48640980

25.5,17.2,28.7,11.7,32.8,-26242471,-48640975

25.8,15.9,28.9,09.9,32.1,-26242485,-48640970

25.9,16.1,29.1,10.9,31.8,-26242500,-48640966

25.5,15.6,30.1,10.9,31.7,-26242514,-48640963

25.9,16.0,28.9,10.9,32.3,-26242529,-48640960

25.8,16.0,29.1,12.0,32.2,-26242543,-48640957

25.6,15.6,28.8,12.0,32.4,-26242558,-48640955

25.8,15.9,29.0,12.0,32.3,-26242573,-48640954

26.0,16.1,29.1,10.5,32.3,-26242589,-48640953

25.5,15.2,28.6,10.2,32.3,-26242619,-48640953

25.9,16.0,28.9,11.9,32.8,-26242635,-48640953

25.9,16.1,29.1,10.4,32.7,-26242650,-48640954

25.8,15.5,28.7,10.4,33.0,-26242665,-48640954

25.9,16.0,29.0,11.8,33.3,-26242681,-48640954

25.3,15.5,28.7,11.3,32.8,-26242696,-48640954

25.7,15.7,28.8,10.5,32.7,-26242712,-48640955

25.9,16.0,29.1,10.5,33.2,-26242727,-48640955

25.5,15.4,28.3,10.6,32.9,-26242742,-48640956

25.8,15.7,28.4,10.6,33.7,-26242758,-48640956

25.9,15.9,28.6,10.6,33.7,-26242773,-48640958

25.6,15.5,28.0,10.6,33.6,-26242804,-48640961

25.7,15.7,28.4,11.4,33.9,-26242820,-48640961

25.9,15.9,28.6,11.4,34.1,-26242836,-48640961

25.5,15.7,28.4,11.7,34.7,-26242852,-48640962

25.6,15.8,28.4,10.7,34.3,-26242868,-48640962

25.6,15.7,28.5,10.9,34.6,-26242883,-48640963

25.6,15.5,28.2,10.9,34.5,-26242899,-48640964

25.9,15.9,28.4,11.2,34.5,-26242915,-48640965

25.5,15.7,28.5,11.2,34.3,-26242931,-48640967

25.7,15.7,28.2,11.0,33.6,-26242947,-48640970

25.9,15.9,28.6,12.6,33.6,-26242963,-48640972

25.7,15.9,28.6,11.0,35.2,-26242995,-48640976

25.6,15.6,28.4,11.0,34.8,-26243011,-48640978

25.9,15.9,28.5,11.2,35.4,-26243027,-48640980

25.9,16.0,28.6,11.4,35.2,-26243044,-48640983

25.7,15.7,28.8,11.2,34.9,-26243059,-48640987

25.9,16.0,28.8,13.4,34.1,-26243075,-48640990

25.4,17.1,28.5,12.9,34.6,-26243091,-48640994

25.7,15.8,28.8,11.5,34.4,-26243107,-48640997

25.8,15.9,28.9,13.4,34.6,-26243122,-48641000

25.5,15.5,30.0,11.5,35.2,-26243138,-48641003

25.9,16.0,28.8,13.5,35.4,-26243154,-48641006

25.8,16.1,29.0,13.5,35.4,-26243170,-48641009

25.5,15.4,29.1,11.7,35.6,-26243202,-48641016

25.7,15.7,28.7,11.5,35.3,-26243218,-48641021

25.8,15.9,28.9,11.8,35.5,-26243234,-48641025

25.6,15.6,28.7,13.4,35.8,-26243250,-48641029

25.9,16.0,29.0,13.3,35.3,-26243266,-48641034

25.5,15.8,28.8,13.2,35.3,-26243282,-48641040

25.8,15.8,28.7,12.7,35.1,-26243297,-48641047

25.8,15.8,28.8,12.0,34.9,-26243312,-48641054

25.3,15.6,28.7,12.7,34.4,-26243327,-48641060

25.6,15.6,28.6,13.6,34.5,-26243342,-48641067

25.9,15.9,28.8,11.8,34.5,-26243357,-48641074

25.6,15.8,29.2,11.8,35.2,-26243386,-48641087

25.7,15.8,29.1,13.1,35.5,-26243401,-48641095

25.8,15.8,29.1,11.9,35.7,-26243417,-48641101

25.2,15.5,29.1,13.7,35.5,-26243432,-48641109

25.8,15.9,29.2,12.8,33.1,-26243446,-48641116

25.7,15.9,29.2,12.0,33.9,-26243460,-48641124

25.4,15.4,28.9,12.0,37.4,-26243475,-48641133

25.9,15.9,29.3,12.3,37.6,-26243491,-48641142

25.7,15.9,29.3,12.1,33.4,-26243506,-48641151

25.6,15.6,29.1,12.1,34.0,-26243519,-48641160

25.9,16.0,29.3,12.3,34.0,-26243533,-48641170

25.6,15.7,29.1,13.0,36.4,-26243563,-48641190

27.3,15.7,29.1,15.6,34.8,-26243577,-48641199

25.8,15.8,29.1,13.1,34.2,-26243591,-48641208

25.5,15.7,29.1,12.3,35.1,-26243606,-48641217

24.0,12.5,26.5,12.4,34.7,-26243620,-48641226

24.3,12.6,26.7,12.8,31.3,-26243633,-48641234

25.4,14.1,27.6,12.4,27.1,-26243645,-48641240

25.0,14.1,27.3,12.4,25.1,-26243657,-48641245

25.3,14.7,27.6,12.5,28.0,-26243668,-48641251

24.7,15.5,27.1,12.5,27.0,-26243680,-48641255

25.0,14.3,27.3,12.6,27.0,-26243693,-48641259

24.9,14.1,27.3,12.6,28.6,-26243719,-48641268

25.0,14.4,27.5,14.2,29.1,-26243732,-48641272

25.1,14.4,27.5,13.4,28.3,-26243744,-48641277

25.2,14.5,27.6,12.6,29.0,-26243757,-48641283

24.7,14.3,27.3,13.5,28.1,-26243768,-48641291

25.1,14.4,27.5,14.5,27.5,-26243779,-48641300

25.0,14.4,27.5,13.8,27.8,-26243788,-48641310

24.9,14.2,27.3,13.4,27.0,-26243797,-48641320

25.2,14.5,27.5,13.6,27.1,-26243804,-48641332

24.7,14.2,27.4,14.5,26.8,-26243808,-48641345

25.0,14.2,27.4,14.7,26.8,-26243811,-48641358

25.0,14.2,27.3,12.9,26.8,-26243813,-48641373

24.9,14.3,27.4,13.0,28.4,-26243809,-48641401

24.9,14.0,27.2,13.8,28.3,-26243806,-48641415

24.9,13.9,27.4,13.9,29.2,-26243801,-48641429

24.8,14.0,27.6,13.4,29.8,-26243797,-48641442

24.8,13.8,27.5,13.1,30.6,-26243792,-48641457

24.9,14.0,27.6,13.9,30.7,-26243786,-48641471

25.1,14.6,27.2,13.9,30.4,-26243780,-48641485

25.8,15.8,29.4,13.9,30.8,-26243774,-48641499

25.6,15.7,29.3,13.6,33.8,-26243768,-48641514

25.5,15.5,29.0,14.9,34.9,-26243761,-48641530

25.5,15.5,29.1,13.2,34.9,-26243756,-48641547

25.7,15.8,29.4,13.2,38.1,-26243744,-48641583

25.4,15.6,29.3,13.2,38.7,-26243736,-48641601

25.6,15.7,29.3,15.1,38.2,-26243729,-48641618

25.8,15.8,29.3,13.4,38.5,-26243721,-48641635

25.5,15.5,29.1,14.2,39.6,-26243713,-48641653

25.9,15.9,29.4,13.5,39.5,-26243706,-48641672

25.4,15.6,29.3,13.7,40.2,-26243698,-48641690

